IDN,NEFNNR,NEFNR,NEFPR,NEFPPR,NEFNENR,NEFNCR,NEFPCR,NEFER,NEFECR,NITDR,NITFR,NITAR,NITMR,NITCDFR,NITCFAR,NITER,NITAIR,NITCFAIR,NITEIR,NPDRR,NPDDR,NAMBR,NAFR,NIPPR,NIPDR,NIDGR,NIDPR,NIDDR,NTRANS,NINTER
240701_05_AA305_LL.XLSX,0.0,0.0,0.0,0.1,0.9,0.0,0.1,0.2,0.1,0.0,0.2,0.8,0.0,0.2,1.0,0.8,0.8,1.0,0.8,0.0,0.3,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
240701_05_AA309_JF.XLSX,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.1,0.7,0.2,0.0,0.8,0.9,0.1,0.2,0.9,0.1,0.0,0.4,0.2,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.0
240702_01_BA309_LM.XLSX,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1,0.9,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0
240702_01_BA310_PVM.XLSX,0.0,0.2,0.5,0.0,0.3,0.2,0.5,0.3,0.3,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.3,0.4,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0
240702_01_BA318_JF.XLSX,0.0,0.1,0.1,0.1,0.7,0.1,0.2,0.2,0.1,0.0,0.6,0.4,0.0,0.6,1.0,0.4,0.4,1.0,0.4,0.0,0.0,0.3,0.6,0.1,0.1,0.0,0.0,0.0,0.0,0.0
240702_02_BA301_JF.XLSX,0.0,0.1,0.0,0.0,0.9,0.1,0.0,-0.1,-0.1,0.0,0.7,0.3,0.0,0.7,1.0,0.3,0.3,1.0,0.3,0.0,0.0,0.5,0.8,0.1,0.2,0.0,0.0,0.0,0.0,0.0
240702_02_BA302_LM.XLSX,0.0,0.0,0.1,0.0,0.9,0.0,0.1,0.1,0.1,0.0,0.1,0.9,0.0,0.1,1.0,0.9,0.9,1.0,0.9,0.0,0.4,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
240702_02_BA303_PVM.XLSX,0.0,0.0,0.6,0.0,0.4,0.0,0.6,0.6,0.6,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
240702_03_BA304_LM.XLSX,0.0,0.0,0.2,0.0,0.8,0.0,0.2,0.2,0.2,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.4,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
240702_03_BA305_PVM.XLSX,0.0,0.0,0.3,0.1,0.6,0.0,0.4,0.5,0.4,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8,0.0,0.0,0.2,0.7,0.0,0.0,0.0,0.0,1.0
240702_03_BA306_JF.XLSX,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.9,0.0,0.1,1.0,0.9,0.9,1.0,0.9,0.0,0.2,0.0,0.2,0.2,0.1,0.0,0.1,0.0,0.0,0.0
240702_04_BA307_JF.XLSX,0.0,0.0,0.3,0.0,0.7,0.0,0.3,0.3,0.3,0.1,0.3,0.6,0.0,0.4,0.9,0.5,0.6,0.9,0.5,0.0,0.0,0.1,0.5,0.4,0.2,0.0,0.2,0.1,0.0,0.0
240702_04_BA308_LM.XLSX,0.0,0.1,0.0,0.0,0.9,0.1,0.0,-0.1,-0.1,0.0,0.2,0.8,0.0,0.2,1.0,0.8,0.8,1.0,0.8,0.0,0.4,0.0,0.0,0.3,0.2,0.0,0.0,0.1,0.0,0.0
240702_04_BA311_PVM.XLSX,0.0,0.0,0.9,0.0,0.1,0.0,0.9,0.9,0.9,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9,0.2,0.0,0.0,0.0,0.0,0.0
240702_05_BA312_LM.XLSX,0.0,0.0,0.2,0.0,0.8,0.0,0.2,0.2,0.2,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0
240702_05_BA312_PVM.XLSX,0.0,0.0,0.3,0.0,0.7,0.0,0.3,0.3,0.3,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
240702_05_BA316_JF.XLSX,0.0,0.0,0.1,0.0,0.9,0.0,0.1,0.1,0.1,0.0,0.1,0.9,0.0,0.1,1.0,0.9,0.9,1.0,0.9,0.0,0.3,0.3,0.4,0.7,0.0,0.0,0.0,0.0,0.0,0.0
240702_06_BA301_PVM.XLSX,0.0,0.0,0.7,0.2,0.1,0.0,0.9,1.1,0.9,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.3,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
240702_06_BA310_JF.XLSX,0.0,0.0,0.4,0.2,0.6,0.0,0.4,0.6,0.4,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1,0.0,0.0,0.8,0.0,0.0,0.3,0.0,0.0,0.0
240702_06_BA317_LM.XLSX,0.0,0.0,0.4,0.1,0.5,0.0,0.5,0.6,0.5,0.0,0.1,0.9,0.0,0.1,1.0,0.9,0.9,1.0,0.9,0.0,0.3,0.0,0.0,0.8,0.3,0.0,0.0,0.0,0.0,0.0
240702_07_BA309_JF.XLSX,0.0,0.0,0.1,0.3,0.7,0.0,0.3,0.6,0.3,0.2,0.8,0.0,0.0,1.0,0.8,-0.2,0.0,0.8,-0.2,0.1,0.5,0.0,0.3,1.0,0.1,0.1,0.4,0.0,0.0,0.0
240702_07_BA314_LM.XLSX,0.0,0.1,0.2,0.0,0.7,0.1,0.2,0.1,0.1,0.0,0.1,0.9,0.0,0.1,1.0,0.9,0.9,1.0,0.9,0.0,0.0,0.0,0.0,0.1,0.6,0.1,0.1,0.1,0.0,0.0
240702_07_BA318_PVM.XLSX,0.0,0.0,0.3,0.4,0.3,0.0,0.7,1.1,0.7,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6,0.0,0.0,0.8,0.1,0.0,0.0,0.0,0.0,0.0
240703_01_AB406_SC.XLSX,0.2,0.1,0.0,0.0,0.7,0.3,0.0,-0.5,-0.3,0.0,0.6,0.4,0.0,0.6,1.0,0.4,0.4,1.0,0.4,0.1,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.1,0.0,0.0
240703_01_AB408_KL.XLSX,0.1,0.0,0.0,0.0,0.9,0.1,0.0,-0.2,-0.1,0.0,0.2,0.8,0.0,0.2,1.0,0.8,0.8,1.0,0.8,0.0,0.0,0.1,0.9,0.0,0.9,0.0,0.1,0.0,0.0,0.0
240703_02_AB406_KL.XLSX,0.0,0.0,0.8,0.0,0.2,0.0,0.8,0.8,0.8,0.7,0.3,0.0,0.0,1.0,0.3,-0.7,0.0,0.3,-0.7,0.1,0.8,0.0,1.0,0.4,0.2,0.1,0.0,0.1,0.0,0.0
240703_02_AB410_SC.XLSX,0.0,0.0,0.1,0.0,0.9,0.0,0.1,0.1,0.1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1,0.2,0.3,0.1,0.1,0.0,0.0,0.0,0.0,0.0
240703_03_AB408_SC.XLSX,0.1,0.0,0.0,0.0,0.9,0.1,0.0,-0.2,-0.1,0.0,0.1,0.9,0.0,0.1,1.0,0.9,0.9,1.0,0.9,0.0,0.1,0.1,0.4,0.1,0.3,0.0,0.1,0.0,0.0,0.0
240703_03_AB410_KL.XLSX,0.0,0.0,0.3,0.0,0.7,0.0,0.3,0.3,0.3,0.0,0.0,0.9,0.1,0.0,0.9,1.0,1.0,1.0,1.0,0.0,0.0,0.4,0.5,0.1,0.7,0.0,0.0,0.3,0.0,0.0
240703_04_AB310_SC.XLSX,0.1,0.0,0.0,0.0,0.9,0.1,0.0,-0.2,-0.1,0.0,0.1,0.9,0.0,0.1,1.0,0.9,0.9,1.0,0.9,0.1,0.1,0.7,0.1,0.4,0.1,0.0,0.1,0.0,0.0,0.0
240703_04_AB311_KL.XLSX,0.0,0.2,0.2,0.0,0.6,0.2,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.2,0.8,0.3,0.1,0.0,0.0,0.0,0.0,0.0
240703_05_AB304_SC.XLSX,0.1,0.0,0.6,0.0,0.3,0.1,0.6,0.4,0.5,0.0,0.2,0.8,0.0,0.2,1.0,0.8,0.8,1.0,0.8,0.0,0.4,0.5,0.0,0.4,0.1,0.0,0.2,0.1,0.0,0.0
240703_05_AB305_KL.XLSX,0.5,0.2,0.3,0.3,0.1,0.6,0.4,-0.5,-0.3,0.6,0.1,0.3,0.0,0.7,0.4,-0.3,0.3,0.4,-0.3,0.2,0.5,0.0,0.5,0.6,0.3,0.0,0.3,0.4,0.0,0.0
240703_06_AB301_KL.XLSX,0.3,0.0,0.6,0.0,0.3,0.3,0.6,-0.2,0.1,0.3,0.2,0.4,0.1,0.5,0.6,0.1111111111111111,0.5,0.7,0.2,0.0,0.5,0.2,0.9,0.3,0.5,0.0,0.4,0.1,0.0,0.0
240703_06_AB302_SC.XLSX,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.7,0.1,0.2,0.9,0.7777777777777778,0.8,1.0,0.8,0.0,0.4,0.0,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0
240704_01_BB201_KL.XLSX,0.0,0.0,0.9,0.5,0.1,0.0,0.9,1.4,0.9,0.6,0.3,0.1,0.0,0.9,0.4,-0.5,0.1,0.4,-0.5,0.1,0.9,0.0,0.8,1.0,0.2,0.0,0.1,0.0,0.0,0.0
240704_01_BB210_GA.XLSX,0.1,0.0,0.5,0.0,0.4,0.1,0.5,0.3,0.4,0.0,0.0,0.9,0.1,0.0,0.9,1.0,1.0,1.0,1.0,0.0,0.7,0.0,0.4,0.7,0.3,0.0,0.0,0.0,0.0,0.0
240704_01_BB213_AB.XLSX,0.0,0.0,0.1,0.0,0.9,0.0,0.1,0.1,0.1,0.0,0.3,0.7,0.0,0.3,1.0,0.7,0.7,1.0,0.7,0.0,0.5,0.0,0.2,0.9,0.2,0.0,0.0,0.0,0.0,0.0
240704_02_BB203_GA.XLSX,0.0,0.0,0.6,0.3,0.3,0.0,0.7,1.0,0.7,0.7,0.3,0.0,0.0,1.0,0.3,-0.7,0.0,0.3,-0.7,0.7,0.3,0.0,0.2,0.7,0.1,0.1,0.1,0.2,0.0,0.0
240704_02_BB203_KL.XLSX,0.0,0.1,0.7,0.4,0.2,0.1,0.7,1.0,0.6,0.4,0.4,0.2,0.0,0.8,0.6,-0.2,0.2,0.6,-0.2,0.3,0.2,0.0,0.7,1.0,0.2,0.1,0.1,0.1,0.0,0.0
240704_02_BB207_AB.XLSX,0.0,0.0,0.5,0.2,0.4,0.0,0.6,0.8,0.6,0.0,0.4,0.6,0.0,0.4,1.0,0.6,0.6,1.0,0.6,0.2,0.4,0.3,0.1,0.6,0.5,0.0,0.0,0.2,0.0,0.0
240704_03_BB209_AB.XLSX,0.0,0.0,0.0,0.1,0.9,0.0,0.1,0.2,0.1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1,0.0,0.0,0.8,0.6,0.0,0.0,0.1,0.0,0.0
240704_03_BB212_KL.XLSX,0.1,0.0,0.7,0.0,0.3,0.1,0.7,0.4,0.5,0.0,0.6,0.4,0.0,0.6,1.0,0.4,0.4,1.0,0.4,0.0,0.2,0.0,0.5,0.9,0.2,0.0,0.0,0.0,0.0,0.0
240704_03_BB219_GA.XLSX,0.3,0.0,0.6,0.1,0.2,0.3,0.6,-0.1,0.2,0.0,0.2,0.8,0.0,0.2,1.0,0.8,0.8,1.0,0.8,0.0,0.1,0.1,0.0,0.5,0.4,0.0,0.2,0.0,0.0,0.0
240704_04_BB204_GA.XLSX,0.1,0.0,0.8,0.0,0.2,0.1,0.8,0.5,0.6,0.2,0.2,0.6,0.0,0.4,0.8,0.4,0.6,0.8,0.4,0.1,0.0,0.0,0.3,0.4,0.3,0.0,0.4,0.4,0.0,0.0
240704_04_BB211_AB.XLSX,0.0,0.0,0.4,0.0,0.6,0.0,0.4,0.4,0.4,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.2,0.2,0.6,0.1,0.0,0.0,0.0,0.0,0.0
240704_04_BB211_KL.XLSX,0.1,0.0,0.4,0.1,0.5,0.1,0.5,0.3,0.3,0.0,0.2,0.8,0.0,0.2,1.0,0.8,0.8,1.0,0.8,0.0,0.0,0.0,0.4,0.7,0.1,0.0,0.0,0.0,0.0,0.0
240704_05_BB203_AB.XLSX,0.2,0.2,0.1,0.0,0.7,0.3,0.1,-0.5,-0.3,0.0,0.5,0.5,0.0,0.5,1.0,0.5,0.5,1.0,0.5,0.0,0.6,0.1,0.0,0.7,0.3,0.0,0.2,0.1,0.0,0.0
240704_05_BB210_KL.XLSX,0.1,0.0,0.2,0.1,0.7,0.1,0.2,0.1,0.1,0.0,0.2,0.8,0.0,0.2,1.0,0.8,0.8,1.0,0.8,0.5,0.3,0.0,0.1,0.7,0.3,0.0,0.4,0.1,0.0,0.0
240704_05_BB213_GA.XLSX,0.0,0.0,0.1,0.0,0.9,0.0,0.1,0.1,0.1,0.0,0.0,0.9,0.1,0.0,0.9,1.0,1.0,1.0,1.0,0.0,0.9,0.1,0.4,0.8,0.6,0.0,0.1,0.0,0.0,0.0
240704_06_BB202_GA.XLSX,0.1,0.0,0.9,0.4,0.0,0.1,0.9,1.1,0.8,0.1,0.4,0.5,0.0,0.5,0.9,0.4,0.5,0.9,0.4,0.2,0.3,0.5,0.5,0.6,0.0,0.4,0.1,0.0,0.0,0.0
240704_06_BB215_KL.XLSX,0.0,0.1,0.6,0.0,0.3,0.1,0.6,0.5,0.5,0.0,0.1,0.9,0.0,0.1,1.0,0.9,0.9,1.0,0.9,0.1,0.3,0.4,0.5,0.4,0.4,0.0,0.0,0.2,0.0,0.0
240704_06_BB220_AB.XLSX,0.0,0.1,0.7,0.1,0.2,0.1,0.7,0.7,0.6,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1,0.5,0.7,0.5,0.2,0.1,0.0,0.0,0.0,1.0
240705_01_BB221_SC.XLSX,0.0,0.0,0.5,0.1,0.4,0.0,0.6,0.7,0.6,0.0,0.6,0.4,0.0,0.6,1.0,0.4,0.4,1.0,0.4,0.0,0.1,0.0,0.5,0.7,0.2,0.0,0.0,0.2,0.0,0.0
240705_02_BB205_SC.XLSX,0.0,0.0,0.7,0.0,0.3,0.0,0.7,0.7,0.7,0.3,0.4,0.3,0.0,0.7,0.7,0.0,0.3,0.7,0.0,0.0,0.1,0.0,0.2,0.9,0.0,0.0,0.0,0.2,0.0,0.0
240705_03_BB216_SC.XLSX,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0.6,0.2,0.0,0.8,0.8,0.0,0.2,0.8,0.0,0.1,0.2,0.1,0.6,0.1,0.1,0.0,0.0,0.0,0.0,1.0
240705_03_BB217_LL.XLSX,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0,1.0,0.6,-0.4,0.0,0.6,-0.4,0.1,0.2,0.7,0.4,0.0,0.1,0.0,0.0,0.0,0.0,0.0
240705_04_BB206_LL.XLSX,0.0,0.0,0.2,0.0,0.8,0.0,0.2,0.2,0.2,0.0,0.8,0.2,0.0,0.8,1.0,0.2,0.2,1.0,0.2,0.7,0.2,0.2,1.0,0.7,0.1,0.1,0.0,0.0,0.0,0.0
240705_04_BB208_SC.XLSX,0.0,0.0,0.0,0.1,0.9,0.0,0.1,0.2,0.1,0.2,0.5,0.3,0.0,0.7,0.8,0.1,0.3,0.8,0.1,0.4,0.1,0.6,0.2,0.2,0.1,0.0,0.1,0.1,0.0,0.0
240705_05_BB214_SC.XLSX,0.0,0.0,0.5,0.3,0.2,0.0,0.8,1.1,0.8,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.2,0.4,0.9,0.0,0.0,0.0,0.0,0.0,0.0
240705_05_BB219_LL.XLSX,0.3,0.0,0.0,0.7,0.2,0.3,0.7,0.4,0.2,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.2,0.0,0.1,0.2,0.8,0.1,0.1,0.2,0.0,0.0,0.0
240705_06_BB201_LL.XLSX,0.0,0.0,0.3,0.3,0.5,0.0,0.5,0.8,0.5,0.0,0.7,0.3,0.0,0.7,1.0,0.3,0.3,1.0,0.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
240705_06_BB207_SC.XLSX,0.0,0.0,0.3,0.0,0.7,0.0,0.3,0.3,0.3,0.0,0.1,0.9,0.0,0.1,1.0,0.9,0.9,1.0,0.9,0.1,0.4,0.2,0.3,0.2,0.6,0.0,0.1,0.0,0.0,1.0
240705_07_BB209_SC.XLSX,0.3,0.0,0.1,0.1,0.5,0.3,0.2,-0.3,-0.1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2,0.0,0.0,0.9,0.0,0.0,0.3,0.0,0.0,0.0
240705_07_BB210_LL.XLSX,0.0,0.0,0.4,0.4,0.2,0.0,0.8,1.2,0.8,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.3,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
240705_08_BB211_LL.XLSX,0.4,0.0,0.0,0.4,0.3,0.4,0.4,-0.2,-0.1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2,0.0,0.0,0.9,0.1,0.1,0.3,0.0,0.0,0.0
240705_08_BB212_SC.XLSX,0.0,0.1,0.2,0.0,0.7,0.1,0.2,0.1,0.1,0.0,0.1,0.9,0.0,0.1,1.0,0.9,0.9,1.0,0.9,0.1,0.0,0.0,0.6,0.6,0.1,0.0,0.0,0.0,0.0,0.0
240705_09_BB213_SC.XLSX,0.0,0.0,0.2,0.0,0.8,0.0,0.2,0.2,0.2,0.0,0.1,0.9,0.0,0.1,1.0,0.9,0.9,1.0,0.9,0.5,0.4,0.0,0.1,0.4,0.0,0.1,0.0,0.0,0.0,0.0
240705_09_BB220_JIN.XLSX,0.2,0.1,0.2,0.0,0.5,0.3,0.2,-0.3,-0.1,0.4,0.4,0.2,0.0,0.8,0.6,-0.2,0.2,0.6,-0.2,0.0,0.3,0.1,0.3,0.1,0.2,0.0,0.1,0.0,0.0,0.0
240705_09_BB221_LL.XLSX,0.1,0.1,0.0,0.3,0.6,0.1,0.3,0.4,0.2,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.3,0.0,0.1,1.0,0.0,0.0,0.2,0.0,0.0,0.0
240710_01_AB303_SZ.XLSX,0.0,0.0,0.5,0.4,0.3,0.0,0.7,1.1,0.7,0.1,0.4,0.5,0.0,0.5,0.9,0.4,0.5,0.9,0.4,0.0,0.0,0.0,1.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0
240710_02_AB305_SZ.XLSX,0.0,0.0,0.5,0.1,0.5,0.0,0.5,0.6,0.5,0.5,0.3,0.3,0.1,0.8,0.6,-0.2222222222222222,0.3,0.6,-0.1,0.0,0.2,0.2,0.0,0.9,0.1,0.0,0.1,0.3,0.0,0.0
240710_02_AB306_SC.XLSX,0.2,0.0,0.5,0.0,0.3,0.2,0.5,0.1,0.3,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8,0.0,0.0,0.2,0.2,0.0,0.1,0.1,0.0,0.0
240710_03_AB311_SC.XLSX,0.0,0.0,0.6,0.1,0.3,0.0,0.7,0.8,0.7,0.0,0.2,0.8,0.0,0.2,1.0,0.8,0.8,1.0,0.8,0.0,0.2,0.1,0.2,0.7,0.1,0.0,0.0,0.0,0.0,0.0
240710_03_AB312_SZ.XLSX,0.0,0.0,0.6,0.1,0.3,0.0,0.7,0.8,0.7,0.0,0.2,0.8,0.0,0.2,1.0,0.8,0.8,1.0,0.8,0.0,0.2,0.0,0.6,0.2,0.0,0.0,0.1,0.0,0.0,0.0
240710_04_AB307_SC.XLSX,0.0,0.0,0.3,0.0,0.7,0.0,0.3,0.3,0.3,0.0,0.0,0.8,0.2,0.0,0.8,1.0,1.0,1.0,1.0,0.0,0.3,0.1,0.2,0.4,0.3,0.0,0.0,0.0,0.0,1.0
240710_04_AB310_SZ.XLSX,0.0,0.0,0.3,0.3,0.6,0.0,0.4,0.7,0.4,0.0,0.3,0.7,0.0,0.3,1.0,0.7,0.7,1.0,0.7,0.0,0.1,0.0,0.5,0.6,0.4,0.0,0.1,0.0,0.0,0.0
240710_05_AB311_SZ.XLSX,0.0,0.0,0.3,0.1,0.6,0.0,0.4,0.5,0.4,0.5,0.5,0.0,0.0,1.0,0.5,-0.5,0.0,0.5,-0.5,0.0,0.2,0.6,0.1,0.9,0.1,0.0,0.0,0.0,0.0,0.0
240710_05_AB315_SC.XLSX,0.0,0.0,0.1,0.0,0.9,0.0,0.1,0.1,0.1,0.3,0.3,0.4,0.0,0.6,0.7,0.1,0.4,0.7,0.1,0.0,0.5,0.0,0.0,0.5,0.2,0.0,0.1,0.3,0.0,0.0
240710_06_AB301_SZ.XLSX,0.0,0.0,0.4,0.3,0.3,0.0,0.7,1.0,0.7,0.1,0.4,0.5,0.0,0.5,0.9,0.4,0.5,0.9,0.4,0.0,0.3,0.7,0.0,0.8,0.4,0.2,0.0,0.1,0.0,0.0
240710_06_AB314_SC.XLSX,0.0,0.0,0.1,0.0,0.9,0.0,0.1,0.1,0.1,0.0,0.1,0.9,0.0,0.1,1.0,0.9,0.9,1.0,0.9,0.1,0.4,0.4,0.1,0.3,0.3,0.0,0.1,0.0,0.0,0.0
240710_07_AB312_SZ.XLSX,0.0,0.0,0.2,0.0,0.8,0.0,0.2,0.2,0.2,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1,0.0,0.2,0.5,0.1,0.0,0.0,0.0,0.0,0.0
240710_07_AB313_SC.XLSX,0.0,0.0,0.1,0.0,0.9,0.0,0.1,0.1,0.1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.2,0.1,0.3,0.2,0.0,0.0,0.0,0.0,0.0
240710_08_AB308_SC.XLSX,0.4,0.1,0.0,0.0,0.5,0.5,0.0,-0.9,-0.5,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.1,0.3,0.5,0.1,0.0,0.2,0.0,0.0,0.0
240710_08_AB315_SZ.XLSX,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0.1,0.7,0.0,0.3,0.8,0.5,0.7,0.8,0.5,0.0,0.1,0.0,0.1,0.4,0.4,0.1,0.1,0.0,0.0,0.0
240710_09_AB302_SC.XLSX,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.1,0.3,0.0,0.2,0.0,0.3,0.0,0.0,0.0,0.0,0.0
240710_09_AB303_SZ.XLSX,0.0,0.0,0.2,0.0,0.8,0.0,0.2,0.2,0.2,0.3,0.2,0.5,0.0,0.5,0.7,0.2,0.5,0.7,0.2,0.5,0.7,0.0,0.3,0.5,0.4,0.0,0.0,0.0,0.0,0.0
240711_01_AB304_JIN.XLSX,0.0,0.0,0.4,0.0,0.6,0.0,0.4,0.4,0.4,0.3,0.1,0.6,0.0,0.4,0.7,0.3,0.6,0.7,0.3,0.1,0.6,0.4,0.5,0.1,0.2,0.0,0.0,0.1,0.0,0.0
240711_01_AB310_KL.XLSX,0.0,0.1,0.9,0.2,0.1,0.1,0.9,0.9,0.7,0.2,0.4,0.4,0.0,0.6,0.8,0.2,0.4,0.8,0.2,0.0,0.6,0.0,0.9,0.9,0.0,0.0,0.0,0.1,0.0,0.0
240711_02_AB305_GA.XLSX,0.5,0.5,0.2,0.0,0.2,0.8,0.2,-1.3,-0.8,0.4,0.1,0.5,0.0,0.5,0.6,0.1,0.5,0.6,0.1,0.6,0.4,0.1,0.4,0.5,0.0,0.0,0.5,0.0,0.0,0.0
240711_02_AB307_KL.XLSX,0.3,0.0,0.0,0.0,0.7,0.3,0.0,-0.6,-0.3,0.1,0.1,0.8,0.0,0.2,0.9,0.7,0.8,0.9,0.7,0.1,0.5,0.0,0.7,0.5,0.3,0.0,0.2,0.2,0.0,0.0
240711_03_AB311_GA.XLSX,0.0,0.6,0.3,0.0,0.2,0.6,0.3,-0.4,-0.4,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.1,0.0,0.0,0.6,0.0,0.2,0.0,0.0,0.0,0.0,0.0
240711_03_AB312_KL.XLSX,0.0,0.0,0.4,0.4,0.5,0.0,0.5,0.9,0.5,0.1,0.5,0.4,0.0,0.6,0.9,0.3,0.4,0.9,0.3,0.0,0.0,0.2,1.0,0.6,0.1,0.0,0.0,0.1,0.0,0.0
240711_04_AB314_KL.XLSX,0.0,0.2,0.6,0.0,0.3,0.2,0.6,0.3,0.3,0.2,0.3,0.5,0.0,0.5,0.8,0.3,0.5,0.8,0.3,0.2,0.0,0.1,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
240711_04_AB315_GA.XLSX,0.0,0.2,0.2,0.0,0.6,0.2,0.2,0.0,0.0,0.3,0.5,0.2,0.0,0.8,0.7,-0.1,0.2,0.7,-0.1,0.2,0.2,0.1,0.9,0.3,0.0,0.0,0.2,0.1,0.0,0.0
240711_05_AB304_KL.XLSX,0.0,0.0,0.6,0.0,0.4,0.0,0.6,0.6,0.6,0.0,0.2,0.8,0.0,0.2,1.0,0.8,0.8,1.0,0.8,0.0,0.3,0.5,0.8,0.4,0.5,0.0,0.0,0.1,0.0,0.0
240711_05_AB306_GA.XLSX,0.4,0.0,0.8,0.0,0.2,0.4,0.8,-0.4,0.0,0.0,0.4,0.6,0.0,0.4,1.0,0.6,0.6,1.0,0.6,0.0,0.2,0.2,0.9,0.1,0.1,0.0,0.3,0.1,0.0,0.0
240711_05_AB313_JIN.XLSX,0.0,0.0,0.4,0.3,0.3,0.0,0.7,1.0,0.7,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.2,0.1,0.0,0.0,0.1,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
